movie_id,movie_name,movie_imdb_id,role,order,name,imdb_id,img,gender,races,note,reference_url,voice
32,X-Men: Days of Future Past,1877832,director,1,Bryan Singer,1741,http://s3.amazonaws.com/brianfoo_art/hollywood/1741.jpg,m,w,,,
33,Maleficent,1587310,director,1,Robert Stromberg,834902,http://s3.amazonaws.com/brianfoo_art/hollywood/834902.jpg,m,w,,,
34,Transformers: Age of Extinction,2109248,director,1,Michael Bay,881,http://s3.amazonaws.com/brianfoo_art/hollywood/881.jpg,m,w,Grandfather was Russian,https://en.wikipedia.org/wiki/Michael_Bay#Early_life,
35,The Hobbit: The Battle of the Five Armies,2310332,director,1,Peter Jackson,1392,http://s3.amazonaws.com/brianfoo_art/hollywood/1392.jpg,m,w,Parents immigrated from England to New Zealand,https://en.wikipedia.org/wiki/Peter_Jackson#Early_life,
36,The LEGO Movie,1490017,director,1,Phil Lord,520488,http://s3.amazonaws.com/brianfoo_art/hollywood/520488.jpg,m,"w,h",mother is Cuban refugee,http://www.huffingtonpost.com/2013/04/12/phil-lord-jay-z-cuba_n_3069831.html,
36,The LEGO Movie,1490017,director,2,Christopher Miller,588087,http://s3.amazonaws.com/brianfoo_art/hollywood/588087.jpg,m,w,,,
37,Captain America: The Winter Soldier,1843866,director,1,Anthony Russo,751577,http://s3.amazonaws.com/brianfoo_art/hollywood/751577.jpg,m,w,,,
37,Captain America: The Winter Soldier,1843866,director,2,Joe Russo,751648,http://s3.amazonaws.com/brianfoo_art/hollywood/751648.jpg,m,w,,,
38,Guardians of the Galaxy,2015381,director,1,James Gunn,348181,http://s3.amazonaws.com/brianfoo_art/hollywood/348181.jpg,m,w,Irish Catholic,http://www.imdb.com/name/nm0348181/bio,
39,The Hunger Games: Mockingjay - Part 1,1951265,director,1,Francis Lawrence,1349376,http://s3.amazonaws.com/brianfoo_art/hollywood/1349376.jpg,m,w,,,
40,American Sniper,2179136,director,1,Clint Eastwood,142,http://s3.amazonaws.com/brianfoo_art/hollywood/142.jpg,m,w,"English, as well as Scottish, Irish, Dutch, and German",http://www.imdb.com/name/nm0000142/bio,
41,Spectre,2379713,director,1,Sam Mendes,5222,http://s3.amazonaws.com/brianfoo_art/hollywood/5222.jpg,m,w,"His father, who is from Trinidad, is of Portuguese and Italian descent, and his mother is an English Jew",https://en.wikipedia.org/wiki/Sam_Mendes#Early_years,
42,Cinderella (2015),1661199,director,1,Kenneth Branagh,110,http://s3.amazonaws.com/brianfoo_art/hollywood/110.jpg,m,w,Irish,http://www.imdb.com/name/nm0000110/bio,
43,The Martian,3659388,director,1,Ridley Scott,631,http://s3.amazonaws.com/brianfoo_art/hollywood/631.jpg,m,w,English,http://www.imdb.com/name/nm0000631/bio,
44,The Hunger Games: Mockingjay - Part 2,1951266,director,1,Francis Lawrence,1349376,http://s3.amazonaws.com/brianfoo_art/hollywood/1349376.jpg,m,w,,,
45,Minions,2293640,director,1,Kyle Balda,49633,none,m,w,Maltese,https://en.wikipedia.org/wiki/Kyle_Balda#Early_life,
45,Minions,2293640,director,2,Pierre Coffin,1853544,http://s3.amazonaws.com/brianfoo_art/hollywood/1853544.jpg,m,"w,a","French, Indonesian",https://en.wikipedia.org/wiki/Pierre_Coffin#Life_and_career,
46,Furious 7,2820852,director,1,James Wan,1490123,http://s3.amazonaws.com/brianfoo_art/hollywood/1490123.jpg,m,a,Malaysian,http://www.imdb.com/name/nm1490123/bio,
47,Inside Out,2096673,director,1,Pete Docter,230032,http://s3.amazonaws.com/brianfoo_art/hollywood/230032.jpg,m,w,"German, Danish",http://www.imdb.com/name/nm0230032/bio,
47,Inside Out,2096673,director,2,Ronnie Del Carmen,215455,http://s3.amazonaws.com/brianfoo_art/hollywood/215455.jpg,m,a,Filipino,https://en.wikipedia.org/wiki/Ronnie_del_Carmen,
48,Avengers: Age of Ultron,2395427,director,1,Joss Whedon,923736,http://s3.amazonaws.com/brianfoo_art/hollywood/923736.jpg,m,w,,,
49,Star Wars: The Force Awakens,2488496,director,1,J.J. Abrams,9190,http://s3.amazonaws.com/brianfoo_art/hollywood/9190.jpg,m,w,Jewish,,
50,Jurassic World,369610,director,1,Colin Trevorrow,1119880,http://s3.amazonaws.com/brianfoo_art/hollywood/1119880.jpg,m,w,,,
1,Thor,800369,writer,1,Ashley Miller,1005420,none,m,w,,,
1,Thor,800369,writer,2,Zack Stentz,826714,none,m,w,,,
1,Thor,800369,writer,3,Don Payne,668309,none,m,w,,,
2,Sherlock Holmes: A Game of Shadows,1515091,writer,1,Michele Mulroney,1802251,http://s3.amazonaws.com/brianfoo_art/hollywood/1802251.jpg,f,w,,,
2,Sherlock Holmes: A Game of Shadows,1515091,writer,2,Kieran Mulroney,612487,http://s3.amazonaws.com/brianfoo_art/hollywood/612487.jpg,m,w,"Irish, German; reference link refers to Dermot Mulroney, his brother",http://www.imdb.com/name/nm0000551/bio?ref_=nm_ov_bio_sm,
2,Sherlock Holmes: A Game of Shadows,1515091,writer,3,Arthur Conan Doyle,236279,http://s3.amazonaws.com/brianfoo_art/hollywood/236279.jpg,m,w,"English, Irish",https://en.wikipedia.org/wiki/Arthur_Conan_Doyle#Early_life,
3,Cars 2,1216475,writer,1,John Lasseter,5124,http://s3.amazonaws.com/brianfoo_art/hollywood/5124.jpg,m,w,,,
3,Cars 2,1216475,writer,2,Brad Lewis,506977,none,m,w,,,
3,Cars 2,1216475,writer,3,Dan Fogelman,1557594,http://s3.amazonaws.com/brianfoo_art/hollywood/1557594.jpg,m,w,Jewish,,
4,Mission: Impossible - Ghost Protocol,1229238,writer,1,Bruce Geller,312367,none,m,w,,,
4,Mission: Impossible - Ghost Protocol,1229238,writer,2,Josh Appelbaum,32227,none,m,w,,,
4,Mission: Impossible - Ghost Protocol,1229238,writer,3,André Nemec,625858,http://s3.amazonaws.com/brianfoo_art/hollywood/625858.jpg,m,w,,,
5,Fast Five,1596343,writer,1,Chris Morgan,604555,none,m,w,,,
5,Fast Five,1596343,writer,2,Gary Scott Thompson,860155,none,m,w,,,
6,Pirates of the Caribbean: On Stranger Tides,1298650,writer,1,Ted Elliott,254645,none,m,w,,,
6,Pirates of the Caribbean: On Stranger Tides,1298650,writer,2,Terry Rossio,744429,none,m,w,,,
7,The Hangover Part II,1411697,writer,1,Craig Mazin,563301,http://s3.amazonaws.com/brianfoo_art/hollywood/563301.jpg,m,w,,,
7,The Hangover Part II,1411697,writer,2,Scot Armstrong,35905,none,m,w,,,
7,The Hangover Part II,1411697,writer,3,Todd Phillips,680846,http://s3.amazonaws.com/brianfoo_art/hollywood/680846.jpg,m,w,,,
8,The Twilight Saga: Breaking Dawn Part 1,1324999,writer,1,Melissa Rosenberg,742279,http://s3.amazonaws.com/brianfoo_art/hollywood/742279.jpg,f,w,"Irish Catholic, Jewish",https://en.wikipedia.org/wiki/Melissa_Rosenberg#Early_life,
8,The Twilight Saga: Breaking Dawn Part 1,1324999,writer,2,Stephenie Meyer,2769412,http://s3.amazonaws.com/brianfoo_art/hollywood/2769412.jpg,f,w,,,
9,Transformers: Dark of the Moon,1399103,writer,1,Ehren Kruger,472567,http://s3.amazonaws.com/brianfoo_art/hollywood/472567.jpg,m,w,,,
10,Harry Potter and the Deathly Hallows Part 2,1201607,writer,1,Steve Kloves,460141,none,m,w,,,
10,Harry Potter and the Deathly Hallows Part 2,1201607,writer,2,J.K. Rowling,746830,http://s3.amazonaws.com/brianfoo_art/hollywood/746830.jpg,f,w,Her mother was half-French and half-Scottish,http://www.imdb.com/name/nm0746830/bio,
11,Madagascar 3: Europe's Most Wanted,1277953,writer,1,Eric Darnell,201509,http://s3.amazonaws.com/brianfoo_art/hollywood/201509.jpg,m,w,,,
11,Madagascar 3: Europe's Most Wanted,1277953,writer,2,Noah Baumbach,876,http://s3.amazonaws.com/brianfoo_art/hollywood/876.jpg,m,w,,,
12,Ted,1637725,writer,1,Seth MacFarlane,532235,http://s3.amazonaws.com/brianfoo_art/hollywood/532235.jpg,m,w,"English, Scottish, and Irish",http://www.imdb.com/name/nm0532235/bio,
12,Ted,1637725,writer,2,Alec Sulkin,1273148,http://s3.amazonaws.com/brianfoo_art/hollywood/1273148.jpg,m,w,,,
12,Ted,1637725,writer,3,Wellesley Wild,1273397,none,m,w,,,
13,Brave,1217209,writer,1,Brenda Chapman,152312,http://s3.amazonaws.com/brianfoo_art/hollywood/152312.jpg,f,w,,,
13,Brave,1217209,writer,2,Mark Andrews,28764,http://s3.amazonaws.com/brianfoo_art/hollywood/28764.jpg,m,w,,,
13,Brave,1217209,writer,3,Steve Purcell,700760,none,m,w,,,
14,The Amazing Spider-Man,948470,writer,1,James Vanderbilt,888743,http://s3.amazonaws.com/brianfoo_art/hollywood/888743.jpg,m,w,The Vanderbilt family is an American family of Dutch origin,https://en.wikipedia.org/wiki/James_Vanderbilt#Early_life_and_education,
14,The Amazing Spider-Man,948470,writer,2,Alvin Sargent,765091,none,m,w,,,
14,The Amazing Spider-Man,948470,writer,3,Steve Kloves,460141,none,m,w,,,
15,The Twilight Saga: Breaking Dawn Part 2,1673434,writer,1,Melissa Rosenberg,742279,http://s3.amazonaws.com/brianfoo_art/hollywood/742279.jpg,f,w,"Irish Catholic, Jewish",https://en.wikipedia.org/wiki/Melissa_Rosenberg#Early_life,
15,The Twilight Saga: Breaking Dawn Part 2,1673434,writer,2,Stephenie Meyer,2769412,http://s3.amazonaws.com/brianfoo_art/hollywood/2769412.jpg,f,w,,,
16,The Hobbit: An Unexpected Journey,903624,writer,1,Fran Walsh,909638,http://s3.amazonaws.com/brianfoo_art/hollywood/909638.jpg,f,w,Irish,https://en.wikipedia.org/wiki/Fran_Walsh#Early_life,
16,The Hobbit: An Unexpected Journey,903624,writer,2,Philippa Boyens,101991,http://s3.amazonaws.com/brianfoo_art/hollywood/101991.jpg,f,w,,,
16,The Hobbit: An Unexpected Journey,903624,writer,3,Peter Jackson,1392,http://s3.amazonaws.com/brianfoo_art/hollywood/1392.jpg,m,w,Parents immigrated from England to New Zealand,https://en.wikipedia.org/wiki/Peter_Jackson#Early_life,
17,Skyfall,1074638,writer,1,Neal Purvis,701031,none,m,w,,,
17,Skyfall,1074638,writer,2,Robert Wade,905498,none,m,w,,,
17,Skyfall,1074638,writer,3,John Logan,517589,http://s3.amazonaws.com/brianfoo_art/hollywood/517589.jpg,m,w,Irish,https://en.wikipedia.org/wiki/John_Logan_(writer)#Early_life,
18,The Hunger Games,1392170,writer,1,Gary Ross,2657,http://s3.amazonaws.com/brianfoo_art/hollywood/2657.jpg,m,w,,,
18,The Hunger Games,1392170,writer,2,Suzanne Collins,1056741,http://s3.amazonaws.com/brianfoo_art/hollywood/1056741.jpg,f,w,,,
18,The Hunger Games,1392170,writer,3,Billy Ray,712753,http://s3.amazonaws.com/brianfoo_art/hollywood/712753.jpg,m,w,,,
19,The Dark Knight Rises,1345836,writer,1,Jonathan Nolan,634300,http://s3.amazonaws.com/brianfoo_art/hollywood/634300.jpg,m,w,English-American,https://en.wikipedia.org/wiki/Jonathan_Nolan,
19,The Dark Knight Rises,1345836,writer,2,Christopher Nolan,634240,http://s3.amazonaws.com/brianfoo_art/hollywood/634240.jpg,m,w,Irish descent,http://www.imdb.com/name/nm0634240/bio,
20,Marvel's The Avengers,848228,writer,1,Joss Whedon,923736,http://s3.amazonaws.com/brianfoo_art/hollywood/923736.jpg,m,w,,,
20,Marvel's The Avengers,848228,writer,2,Zak Penn,672015,http://s3.amazonaws.com/brianfoo_art/hollywood/672015.jpg,m,w,,,
21,Oz The Great and Powerful,1623205,writer,1,Mitchell Kapner,438449,none,m,w,,,
21,Oz The Great and Powerful,1623205,writer,2,David Lindsay-Abaire,1865755,http://s3.amazonaws.com/brianfoo_art/hollywood/1865755.jpg,m,w,,,
22,Fast & Furious 6,1905041,writer,1,Chris Morgan,604555,none,m,w,,,
22,Fast & Furious 6,1905041,writer,2,Gary Scott Thompson,860155,none,m,w,,,
23,The Hobbit: The Desolation of Smaug,1170358,writer,1,Fran Walsh,909638,http://s3.amazonaws.com/brianfoo_art/hollywood/909638.jpg,f,w,Irish,https://en.wikipedia.org/wiki/Fran_Walsh#Early_life,
23,The Hobbit: The Desolation of Smaug,1170358,writer,2,Philippa Boyens,101991,http://s3.amazonaws.com/brianfoo_art/hollywood/101991.jpg,f,w,,,
23,The Hobbit: The Desolation of Smaug,1170358,writer,3,Peter Jackson,1392,http://s3.amazonaws.com/brianfoo_art/hollywood/1392.jpg,m,w,Parents immigrated from England to New Zealand,https://en.wikipedia.org/wiki/Peter_Jackson#Early_life,
24,Monsters University,1453405,writer,1,Dan Scanlon,768959,http://s3.amazonaws.com/brianfoo_art/hollywood/768959.jpg,m,w,,,
24,Monsters University,1453405,writer,2,Daniel Gerson,314870,none,m,w,,,
24,Monsters University,1453405,writer,3,Robert L. Baird,47916,none,m,w,,,
25,Gravity,1454468,writer,1,Alfonso Cuarón,190859,http://s3.amazonaws.com/brianfoo_art/hollywood/190859.jpg,m,h,Mexican,http://www.imdb.com/name/nm0190859/bio,
25,Gravity,1454468,writer,2,Jonás Cuarón,190861,http://s3.amazonaws.com/brianfoo_art/hollywood/190861.jpg,m,h,Mexican,http://www.imdb.com/name/nm0190861/bio,
25,Gravity,1454468,writer,3,George Clooney,123,http://s3.amazonaws.com/brianfoo_art/hollywood/123.jpg,m,w,"Irish, English, and German",http://www.imdb.com/name/nm0000123/bio,
26,Man of Steel,770828,writer,1,David S. Goyer,333060,http://s3.amazonaws.com/brianfoo_art/hollywood/333060.jpg,m,w,,,
26,Man of Steel,770828,writer,3,Christopher Nolan,634240,http://s3.amazonaws.com/brianfoo_art/hollywood/634240.jpg,m,w,Irish descent,http://www.imdb.com/name/nm0634240/bio,
27,Despicable Me 2,1690953,writer,1,Cinco Paul,666791,none,m,w,,,
27,Despicable Me 2,1690953,writer,2,Ken Daurio,202425,http://s3.amazonaws.com/brianfoo_art/hollywood/202425.jpg,m,w,,,
28,Frozen,2294629,writer,1,Jennifer Lee,1601644,http://s3.amazonaws.com/brianfoo_art/hollywood/1601644.jpg,f,w,,,
28,Frozen,2294629,writer,2,Hans Christian Andersen,26153,none,m,w,Danish,https://en.wikipedia.org/wiki/Hans_Christian_Andersen,
28,Frozen,2294629,writer,3,Chris Buck,118333,http://s3.amazonaws.com/brianfoo_art/hollywood/118333.jpg,m,w,,,
29,Iron Man 3,1300854,writer,1,Drew Pearce,1510800,http://s3.amazonaws.com/brianfoo_art/hollywood/1510800.jpg,m,w,,,
29,Iron Man 3,1300854,writer,2,Shane Black,948,http://s3.amazonaws.com/brianfoo_art/hollywood/948.jpg,m,w,,,
29,Iron Man 3,1300854,writer,3,Stan Lee,498278,http://s3.amazonaws.com/brianfoo_art/hollywood/498278.jpg,m,w,Romanian Jewish,http://www.imdb.com/name/nm0498278/bio,
30,The Hunger Games: Catching Fire,1951264,writer,1,Simon Beaufoy,64479,http://s3.amazonaws.com/brianfoo_art/hollywood/64479.jpg,m,w,,,
30,The Hunger Games: Catching Fire,1951264,writer,2,Michael Arndt,1578335,http://s3.amazonaws.com/brianfoo_art/hollywood/1578335.jpg,m,w,,,
30,The Hunger Games: Catching Fire,1951264,writer,3,Suzanne Collins,1056741,http://s3.amazonaws.com/brianfoo_art/hollywood/1056741.jpg,f,w,,,
31,Big Hero 6,2245084,writer,1,Jordan Roberts,1471001,none,m,w,,,
31,Big Hero 6,2245084,writer,2,Robert L. Baird,47916,none,m,w,,,
31,Big Hero 6,2245084,writer,3,Daniel Gerson,314870,none,m,w,,,
32,X-Men: Days of Future Past,1877832,writer,1,Simon Kinberg,1334526,http://s3.amazonaws.com/brianfoo_art/hollywood/1334526.jpg,m,w,,,
32,X-Men: Days of Future Past,1877832,writer,2,Jane Goldman,963359,http://s3.amazonaws.com/brianfoo_art/hollywood/963359.jpg,f,w,,,
33,Maleficent,1587310,writer,1,Linda Woolverton,941314,http://s3.amazonaws.com/brianfoo_art/hollywood/941314.jpg,f,w,,,
33,Maleficent,1587310,writer,2,Charles Perrault,674518,none,m,w,French,https://en.wikipedia.org/wiki/Charles_Perrault,
33,Maleficent,1587310,writer,3,Milt Banta,52520,none,m,w,,,
34,Transformers: Age of Extinction,2109248,writer,1,Ehren Kruger,472567,http://s3.amazonaws.com/brianfoo_art/hollywood/472567.jpg,m,w,,,
35,The Hobbit: The Battle of the Five Armies,2310332,writer,1,Fran Walsh,909638,http://s3.amazonaws.com/brianfoo_art/hollywood/909638.jpg,f,w,Irish,https://en.wikipedia.org/wiki/Fran_Walsh#Early_life,
35,The Hobbit: The Battle of the Five Armies,2310332,writer,2,Philippa Boyens,101991,http://s3.amazonaws.com/brianfoo_art/hollywood/101991.jpg,f,w,,,
35,The Hobbit: The Battle of the Five Armies,2310332,writer,3,Peter Jackson,1392,http://s3.amazonaws.com/brianfoo_art/hollywood/1392.jpg,m,w,Parents immigrated from England to New Zealand,https://en.wikipedia.org/wiki/Peter_Jackson#Early_life,
36,The LEGO Movie,1490017,writer,1,Phil Lord,520488,http://s3.amazonaws.com/brianfoo_art/hollywood/520488.jpg,m,"w,h",mother is Cuban refugee,http://www.huffingtonpost.com/2013/04/12/phil-lord-jay-z-cuba_n_3069831.html,
36,The LEGO Movie,1490017,writer,2,Christopher Miller,588087,http://s3.amazonaws.com/brianfoo_art/hollywood/588087.jpg,m,w,,,
36,The LEGO Movie,1490017,writer,3,Dan Hageman,1087952,none,m,w,,,
37,Captain America: The Winter Soldier,1843866,writer,1,Christopher Markus,1321655,http://s3.amazonaws.com/brianfoo_art/hollywood/1321655.jpg,m,w,,,
37,Captain America: The Winter Soldier,1843866,writer,2,Stephen McFeely,1321656,http://s3.amazonaws.com/brianfoo_art/hollywood/1321656.jpg,m,w,,,
37,Captain America: The Winter Soldier,1843866,writer,3,Joe Simon,800209,none,m,w,,,
38,Guardians of the Galaxy,2015381,writer,1,James Gunn,348181,http://s3.amazonaws.com/brianfoo_art/hollywood/348181.jpg,m,w,Irish Catholic,http://www.imdb.com/name/nm0348181/bio,
38,Guardians of the Galaxy,2015381,writer,2,Nicole Perlman,2270979,http://s3.amazonaws.com/brianfoo_art/hollywood/2270979.jpg,f,w,,,
38,Guardians of the Galaxy,2015381,writer,3,Dan Abnett,3966115,none,m,w,English,https://en.wikipedia.org/wiki/Dan_Abnett,
39,The Hunger Games: Mockingjay - Part 1,1951265,writer,1,Peter Craig,185976,http://s3.amazonaws.com/brianfoo_art/hollywood/185976.jpg,m,w,,,
39,The Hunger Games: Mockingjay - Part 1,1951265,writer,2,Danny Strong,834960,http://s3.amazonaws.com/brianfoo_art/hollywood/834960.jpg,m,w,"Lithuanian, Russian, and Polish",https://en.wikipedia.org/wiki/Danny_Strong#Early_life,
39,The Hunger Games: Mockingjay - Part 1,1951265,writer,3,Suzanne Collins,1056741,http://s3.amazonaws.com/brianfoo_art/hollywood/1056741.jpg,f,w,,,
40,American Sniper,2179136,writer,1,Jason Hall,355699,http://s3.amazonaws.com/brianfoo_art/hollywood/355699.jpg,m,w,,,
40,American Sniper,2179136,writer,2,Chris Kyle,4881574,none,m,w,,,
40,American Sniper,2179136,writer,3,Scott McEwen,6984200,none,m,w,,,
41,Spectre,2379713,writer,1,John Logan,517589,http://s3.amazonaws.com/brianfoo_art/hollywood/517589.jpg,m,w,Irish,https://en.wikipedia.org/wiki/John_Logan_(writer)#Early_life,
41,Spectre,2379713,writer,2,Neal Purvis,701031,none,m,w,,,
41,Spectre,2379713,writer,3,Robert Wade,905498,none,m,w,,,
42,Cinderella (2015),1661199,writer,1,Chris Weitz,919363,http://s3.amazonaws.com/brianfoo_art/hollywood/919363.jpg,m,"w,h","His father was a German Jewish immigrant, his maternal grandfather was a Czech Jewish immigrant, and his maternal grandmother was Mexican",http://www.imdb.com/name/nm0919363/bio,
43,The Martian,3659388,writer,1,Drew Goddard,1206844,http://s3.amazonaws.com/brianfoo_art/hollywood/1206844.jpg,m,w,,,
43,The Martian,3659388,writer,2,Andy Weir,1083982,none,m,w,,,
44,The Hunger Games: Mockingjay - Part 2,1951266,writer,1,Peter Craig,185976,http://s3.amazonaws.com/brianfoo_art/hollywood/185976.jpg,m,w,,,
44,The Hunger Games: Mockingjay - Part 2,1951266,writer,2,Danny Strong,834960,http://s3.amazonaws.com/brianfoo_art/hollywood/834960.jpg,m,w,"Lithuanian, Russian, and Polish",https://en.wikipedia.org/wiki/Danny_Strong#Early_life,
44,The Hunger Games: Mockingjay - Part 2,1951266,writer,3,Suzanne Collins,1056741,http://s3.amazonaws.com/brianfoo_art/hollywood/1056741.jpg,f,w,,,
45,Minions,2293640,writer,1,Brian Lynch,528244,none,m,w,,,
46,Furious 7,2820852,writer,1,Chris Morgan,604555,none,m,w,,,
46,Furious 7,2820852,writer,2,Gary Scott Thompson,860155,none,m,w,,,
47,Inside Out,2096673,writer,1,Pete Docter,230032,http://s3.amazonaws.com/brianfoo_art/hollywood/230032.jpg,m,w,"German, Danish",http://www.imdb.com/name/nm0230032/bio,
47,Inside Out,2096673,writer,2,Ronnie Del Carmen,215455,http://s3.amazonaws.com/brianfoo_art/hollywood/215455.jpg,m,a,Filipino,https://en.wikipedia.org/wiki/Ronnie_del_Carmen,
48,Avengers: Age of Ultron,2395427,writer,1,Joss Whedon,923736,http://s3.amazonaws.com/brianfoo_art/hollywood/923736.jpg,m,w,,,
48,Avengers: Age of Ultron,2395427,writer,2,Stan Lee,498278,http://s3.amazonaws.com/brianfoo_art/hollywood/498278.jpg,m,w,Romanian Jewish,http://www.imdb.com/name/nm0498278/bio,
48,Avengers: Age of Ultron,2395427,writer,3,Jack Kirby,456158,none,m,w,Austrian Jewish,http://www.imdb.com/name/nm0456158/bio,
49,Star Wars: The Force Awakens,2488496,writer,1,Lawrence Kasdan,1410,http://s3.amazonaws.com/brianfoo_art/hollywood/1410.jpg,m,w,,,
49,Star Wars: The Force Awakens,2488496,writer,2,J.J. Abrams,9190,http://s3.amazonaws.com/brianfoo_art/hollywood/9190.jpg,m,w,Jewish,,
49,Star Wars: The Force Awakens,2488496,writer,3,Michael Arndt,1578335,http://s3.amazonaws.com/brianfoo_art/hollywood/1578335.jpg,m,w,,,
50,Jurassic World,369610,writer,1,Rick Jaffa,415425,none,m,w,,,
50,Jurassic World,369610,writer,2,Amanda Silver,798646,none,f,w,,,
50,Jurassic World,369610,writer,3,Colin Trevorrow,1119880,http://s3.amazonaws.com/brianfoo_art/hollywood/1119880.jpg,m,w,,,